Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
CMPL,515,International Carriage of Goods by Sea.,3,,,,Law (Faculty of Law),A comparative study of private international maritime law.
CMPL,516,International Development Law.,3,Winter 2026,,,Law (Faculty of Law),The law and economics of development; including the role of agencies of the United Nations in development; the role of UNCTAD in formulating uniform rules of international trade; and the World Bank and the International Monetary Fund and their role in financing development.
CMPL,518,Policies; Politics and Legislative Process.,3,Summer 2025,,,Law (Faculty of Law),How law and politics shape public policy-making and implementation. The focus will be on how policy preferences and political decisions get ‘translated’ into legal instruments. The interaction of politics and law in the making of various public policies may be explored within a single jurisdiction or a particular policy may be examined across multiple jurisdictions.
CMPL,519,Comparative Modern Legal History.,3,Winter 2026,,,Law (Faculty of Law),Advanced seminar in contemporary methods of legal history; comparative theories of history; representative North Atlantic historiographical traditions; and especially select issues in modern legal history. Issues include professionalization; institutionalizing customary norms state formation; application of state law; and official normativity in popular culture.
CMPL,522,Medical Liability.,3,,,,Law (Faculty of Law),Trans-systemic and critical examination of medical liability issues; including doctor-hospital-patient relationship; medical duty of care; medical fault and causation; wrongful life; birth and conception; informed consent and refusal; lack of resources; defective products; nosocomial infections; contaminated blood transfusions; interaction between law and science; future of medical liability. 
CMPL,524,Entertainment Law.,3,,,,Law (Faculty of Law),This course is designed to introduce students to the rules governing the Canadian entertainment industry in an international context with particular emphasis on the television; film production and distribution industries. There will also be limited coverage of the law relating to the music industry. The course will consider inter alia the contractual; tax; financial and insurance aspects of the law applicable to the entertainment industry.
CMPL,533,Resolution of International Disputes.,3,Winter 2026,,,Law (Faculty of Law),Conflict of jurisdictions and recognition of foreign judgments; as well as arbitration between parties to international contracts; with particular reference to  international conventions.
CMPL,536,European Union Law 1.,3,,,,Law (Faculty of Law),The Treaty of Rome establishing the European Community and current efforts to create a homogenous structure for commerce and competition in Europe.
CMPL,537,European Union Law 2.,3,,,,Law (Faculty of Law),The provisions of the Treaty of Rome dealing with the regulation of domestic and international commerce by the Community authorities; with particular emphasis on articles 85 and 86.
CMPL,539,International Taxation.,3,Fall 2025,,,Law (Faculty of Law),Canadian tax treatment of subjects; including the export of goods and services; carrying on business in other countries; international employee transfers; international re-organizations; and international joint ventures and partnerships.
CMPL,543,Law and Practice of International Trade.,3,Fall 2025,,,Law (Faculty of Law),The fundamental aspects of international law governing international trade; and governmental regulation of international trade in Canada and Canada's major trading partners.
CMPL,546,International Environmental Law and Politics.,3,Fall 2025,,,Law (Faculty of Law),Examination of institutions and processes for global environmental protection. Consideration of means for advancing international cooperation for environmental protection; focusing on international law. Analysis of obstacles to applying international law to environmental problems. Examination of a range of governance structures for environmental protection and the way in which they operate.
CMPL,547,Canadian Legal History.,3,,,,Law (Faculty of Law),The history of Canadian law with emphasis on social history of law and legal history of Canadian society.
CMPL,553,International Maritime Conventions.,3,,,,Law (Faculty of Law),International maritime conventions in respect of collisions; jurisdiction; limitation of liability; and their domestic interpretation; maritime liens and mortgages; marine insurance; and salvage.
CMPL,565,International Humanitarian Law.,3,,PUB2 105,,Law (Faculty of Law),Rules governing international and internal armed conflicts; historical and philosophical foundations; constraints on means to wage war; treatment of protected individuals; including prisoners of war; civilians and peacekeepers; enforcement; including belligerent reprisals and criminal prosecution; links with norms protecting human rights; the environment and cultural property; impact of cultural diversity.
CMPL,568,Extrajudicial Dispute Resolution.,3,,,,Law (Faculty of Law),An examination for the non-adjudicative means of dispute resolution; including mediation and consensual arbitration.
CMPL,571,International Law of Human Rights.,3,Fall 2025,,,Law (Faculty of Law),International protection of human rights; particularly by the United Nations; its specialized agencies; and the Council of Europe.
CMPL,573,Civil Liberties.,3,Fall 2025,,,Law (Faculty of Law),The protection of civil liberties in Canada with particular reference to public and private law remedies and emphasis on discrimination; race relations; language rights outside the Charter; and police powers.
CMPL,574,Government Control of Business.,3,,,,Law (Faculty of Law),Selected topics in government control and regulation of business with emphasis on competition law and policy.
CMPL,575,Discrimination and the Law.,3,,,,Law (Faculty of Law),Equality rights and legal protections against discrimination under the Charter of Rights and Freedoms; the Quebec Charter of Human Rights and Freedoms; and human rights legislation.
CMPL,576,Science Technology and Law.,3,,,,Law (Faculty of Law),Introduction to the philosophy of science and the history of technology; reciprocal influences of science and law and their parallel development; concepts common to law and science; and legal and ethical problems common to technological change.
CMPL,577,Communications Law.,3,,,,Law (Faculty of Law),Regulation of common communication carriers and mass media in Canada; including legal developments initiated by foreign market competition; and the regulatory authority of the C.R.T.C.
CMPL,580,Environment and the Law.,3,Winter 2026,,,Law (Faculty of Law),Environmental law; with emphasis on ecological; economic; political; and international dimensions.
EXTL,EXLW,Exchange Term Away-Law,0,Fall 2025; Winter 2026,,,Law (Faculty of Law),
EXTL,IULW,Inter-University Transfer,0,,,,Law (Faculty of Law),
EXTL,LALW,Leave of Absence-Law,0,Fall 2025; Winter 2026,,,Law (Faculty of Law),
EXTL,TALW,Term Away-Law,0,Fall 2025; Winter 2026,,,Law (Faculty of Law),
LAWG,100D1,Contractual Obligations.,3,Fall 2025,,,Law (Faculty of Law),Basic concepts of contractual obligation in the Civil and Common Law. Formation and consent; formalities; cause and consideration; relativity of contracts and privity; lesion and unconscionability; performance and breach; frustration and force majeure; contractual remedies.
LAWG,100D2,Contractual Obligations.,3,Winter 2026,LAWG 100,,Law (Faculty of Law),See LAWG 100D1 for course description.
LAWG,101D1,Extra-Contractual Obligations/Torts.,3,Fall 2025,,,Law (Faculty of Law),Integrated study of basic concepts of extracontractual obligations in the Civil and Common law. Fault and other bases for liability; protected interests; causation; reasons for exoneration; apportionment of liability; intersection of human rights and civil wrongs.
LAWG,101D2,Extra-Contractual Obligations/Torts.,3,Winter 2026,LAWG 101,,Law (Faculty of Law),See LAWG 101D1 for course description.
LAWG,102D1,Criminal Justice.,3,Fall 2025,,,Law (Faculty of Law),Basis; nature and functioning of criminal justice within and across legal orders; with a focus on Canadian criminal justice. Main determinants of crime and rationales for criminalizing certain conduct. Key substantive; procedural; evidentiary and sentencing aspects of the criminal law; and the social impact of criminal justice.
LAWG,102D2,Criminal Justice.,3,Winter 2026,LAWG102D,,Law (Faculty of Law),Basis; nature and functioning of criminal justice within and across legal orders; with a focus on Canadian criminal justice. Main determinants of crime and rationales for criminalizing certain conduct. Key substantive; procedural; evidentiary and sentencing aspects of the criminal law; and the social impact of criminal justice.
LAWG,103,Indigenous Legal Traditions.,3,Fall 2025,,,Law (Faculty of Law),Introduction to Indigenous law in Canada by teaching; inter alia; the connections between Indigenous ways of being and knowing and Indigenous law; including how those connections have been damaged in colonial contexts; and efforts to revitalize them. Topics include: the worldviews and constitutional contexts of Indigenous legal traditions; and the colonial contexts which have shaped the contemporary realities of Indigenous laws and Indigenous legal education.
LAWG,110D1,Integration Workshop.,1,Fall 2025,,,Law (Faculty of Law),An introduction to law and legal studies that complements the other first-year courses using transversal and integrative approaches.
LAWG,110D2,Integration Workshop.,1,Winter 2026,LAWG110D,,Law (Faculty of Law),An introduction to law and legal studies that complements the other first-year courses using transversal and integrative approaches.
LAWG,200,Commercial Law.,3,,,,Law (Faculty of Law),The contract of sale in the Civil Law and Common Law traditions; nature and scope of the contract of sale; conditions of formation; sale of property of another; obligations of the seller; including delivery; quality; title; obligations of the buyer; transfer of title; product liability; comparative reference made to American U.C.C. rules and U.N. Convention on the International Sale of Goods.
LAWG,210,Legal Ethics and Professionalism.,3,Winter 2026,PRAC 147,PRAC 155,Law (Faculty of Law),The course provides an overview of the ethical principles and rules that are relevant to one’s life as an expert in the law; including ethical requirements for the practice of law in Canada and abroad. The course is taught over the course of weekly meetings during the term; in addition to an intensive period during Focus Week.
LAWG,220D1,Property.,3,Fall 2025,,,Law (Faculty of Law),Integrated study of the foundations; principles and mechanisms of property law. Examination of common law; civil law and indigenous traditions in respect of property. Key relationships in respect of things and services as well as limitations on property rights.
LAWG,220D2,Property.,3,Winter 2026,LAWG 220,,Law (Faculty of Law),See LAWG 220D1 for description.
LAWG,273,Family Law.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),Study of conjugality and other close personal relationships as understood by law; parent-child relationships; dissolution of conjugal relationships; support rights at the end of close personal relationships.
LAWG,300,Family Property Law.,3,,,,Law (Faculty of Law),Administration of and entitelment to wealth in conjugal and other close personal relationships; in common and civil law; with consideration of other legal traditions. Management and distribution of family resources through matrimonial regimes; marriage and domestic contracts; household mandates; common law trusts; legislative division of family assets; liberalities; social practice.
LAWG,316,Private International Law.,3,Winter 2026,,,Law (Faculty of Law),The function; nature and sources of Private International Law in the common law and civil law traditions. Conflicts of laws; general operation of conflict rules (application of foreign law; substitution of laws of forum). Conflicts of jurisdiction and recognition of foreign judgments. Harmonization and unification of laws.
LAWG,400,Secured Transactions.,4,Fall 2025,,,Law (Faculty of Law),Main incidents of law and suretyship and the law of real security in the common and civil traditions; security on land and commodities; nature of suretyship and effects of a contract among the creditor; debtor; surety and co-sureties; classifications and types of preferences; priorities and real security.
LAWG,415,Evidence (Civil Matters).,3,Fall 2025,,,Law (Faculty of Law),Basic principles of evidence as applied and developed in the context of the civil process in all jurisdictions in Canada. Topics include: burden and standard of proof; relevance; the different kinds of evidence; i.e. documentary evidence; testimonial evidence (lay and opinion evidence); presumptions; admissions and real evidence; the principal rules of admissibility; including the hearsay rule and its exceptions.
LAWG,426,Evidence (Criminal Matters).,3,Winter 2026,,,Law (Faculty of Law),An introduction to principles of evidence with a focus on admissibility in criminal matters. Topics include relevance; hearsay; opinion; character; similar facts; confessions and illegally-obtained evidence. The course begins with a discussion of burdens and standards of proof.
LAWG,502,Sustainable Development.,3,,,,Law (Faculty of Law),Foundations of sustainable development as a justice claim instantiated in law and policy. Topics of investigation include: theoretical (in)coherence; institutional architecture; principles of international and domestic law; the integration of social;economic and environmental goods; inter-generational justice; precaution and uncertainty; adoption in soft law.
LAWG,503,Inter-American Human Rights.,3,,,,Law (Faculty of Law),History and development of the Inter-American System; with a focus on the Inter-American Commission of Human Rights and Inter-American Court of Human Rights. Examination of their constitutive statutes. Survey of the mechanisms for redress provided by the Commission and the Court.
LAWG,504,Death and Property.,3,,PRV4 144,,Law (Faculty of Law),An exploration; from a transsystemic perspective; of legal approaches to the transfer of property on death. Topics covered include: wills; estate administration; testamentary intention and its intersection with public order; survivorship; testamentary interpretation; intestacy; and family obligations and entitlements upon death; as these concepts arise within different legal traditions.
LAWG,505,Critical Engagements with Human Rights.,3,Fall 2025,LAWG 517,,Law (Faculty of Law),This seminar examines the connections between the theory and practice of human rights. It explores theoretical; ethical and strategic issues related to human rights discourse; advocacy and activism; and critically examines fact finding; monitoring and reporting; litigation; grass roots mobilization and media engagement in advancing human rights.
LAWG,506,Advanced Civil Law Property.,3,,,,Law (Faculty of Law),This course aims develop civil law reasoning and methodology through the study of certain concepts and constructs in civil law property.This course provides an opportunity for immersion in the culture; epistemology and practices of the Civil Law Tradition
LAWG,507,Critical Race Theory Advanced Seminar.,3,Winter 2026,,LAWG 517;LAWG 521,Law (Faculty of Law),This course will explore the evolving contours of a theoretical approach to law that has developed both a substantive challenge to legal liberalism and critical legal studies; as well as an alternative literary style built on the use of narrative.
LAWG,508D1,Indigenous Constitutionalism.,3,,,LAWG 518;LAWG 519,Law (Faculty of Law),Exploration of Anishinaabe legality; constitutionalism; and law. Logic and structure through elder’s teachings; stories; material culture; and the works of myriad Indigenous writers and orators; including one view of Anishinaabe constitutionalism; what kinds of legal processes and institutions it supports; what kind of law these generate; and how that body of law changes through time and across places. Contemporary Indigenous law revitalization projects in Canada. How colonialism structures Indigenous-settler relationships on Turtle Island; complicating prospects for Indigenous constitutional and legal revitalization.
LAWG,508D2,Indigenous Constitutionalism.,3,,LAWG 508,,Law (Faculty of Law),See LAWG 508D1 for description.
LAWG,509,Indigenous Law Revitalization.,3,,,LAWG 534,Law (Faculty of Law),Exploration of the prospect of Indigenous law revitalization in Canada today; including why it is that discussions about contemporary Indigenous law necessarily begin with revitalization; distinct analytical frameworks within which Indigenous law could be revitalized; specific Indigenous law revitalization issues; such as power; fundamentalism; and social transformation. Principles of the sharing circle.
LAWG,511,Specialized Topics in Law 1.,1,Summer 2025; Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,512,Specialized Topics in Law 2.,1,,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,513,Specialized Topics in Law 3.,2,Fall 2025,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,514,Specialized Topics in Law 4.,2,,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,515,Specialized Topics in Law 5.,3,Fall 2025,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,516,Specialized Topics in Law 6.,3,Summer 2025; Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,517,Specialized Topics in Law 7.,3,Fall 2025,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,518,Specialized Topics in Law 8.,3,Summer 2025; Fall 2025; Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,519,Specialized Topics in Law 9.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,519D1,Specialized Topics in Law 9.,1,,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,519D2,Specialized Topics in Law 9.,1,,LAWG 519,,Law (Faculty of Law),For description see LAWG - 519D1.
LAWG,520,Specialized Topics in Law 10.,3,Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,521,Student-Initiated Seminar 1.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),Supervised student-initiated seminar.
LAWG,522,Student-Initiated Seminar 2.,3,Winter 2026,,,Law (Faculty of Law),Supervised student-initiated seminar.
LAWG,523,Tax Practice Seminar.,3,,,,Law (Faculty of Law),Examination of tax practice from a theoretical and practical perspective in five experiential modules featuring local practitioners; including tax planning for families; analysis of application of general anti-avoidance rules to planned transactions; analysis of tax aspects of new technologies.
LAWG,530,Specialized Topics in Law 11.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,531,Specialized Topics in Law 12.,3,Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,532,Specialized Topics in Law 13.,3,Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,533,Specialized Topics in Law 14.,3,Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,534,Specialized Topics in Law 15.,3,,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,535,Specialized Topics in Law 16.,3,,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,536,Specialized Topics in Law 17.,3,Fall 2025,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,537,Specialized Topics in Law 18.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,538,Specialized Topics in Law 19.,3,Fall 2025; Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,539,Specialized Topics in Law 20.,3,Winter 2026,,,Law (Faculty of Law),An intensive study of a particular topic in public or private law.
LAWG,550,Law Focus Week Workshop 1.,1,Fall 2025; Winter 2026,,,Law (Faculty of Law),The course is taught in an intensive period during Focus Week; and offers an opportunity to critically analyze and develop relevant skills for experts in the law; such as negotiation; mediation; project management; community mobilization; policy analysis; empirical research; entrepreneurship; financial analysis; and the like.
LAWG,551,Law Focus Week Workshop 2.,1,Fall 2025; Winter 2026,,,Law (Faculty of Law),The course is taught in an intensive period during Focus Week; and offers an opportunity to critically analyze and develop relevant skills for experts in the law; such as negotiation; mediation; project management; community mobilization; policy analysis; empirical research; entrepreneurship; financial analysis; and the like.
LAWG,552,Law Focus Week Workshop 3.,1,Fall 2025; Winter 2026,,,Law (Faculty of Law),The course is taught in an intensive period during Focus Week; and offers an opportunity to critically analyze and develop relevant skills for experts in the law; such as negotiation; mediation; project management; community mobilization; policy analysis; empirical research; entrepreneurship; financial analysis; and the like.
LAWG,553,Law Focus Week Workshop 4.,1,Fall 2025; Winter 2026,,,Law (Faculty of Law),The course is taught in an intensive period during Focus Week; and offers an opportunity to critically analyze and develop relevant skills for experts in the law; such as negotiation; mediation; project management; community mobilization; policy analysis; empirical research; entrepreneurship; financial analysis; and the like.
LAWG,554,Law Focus Week Workshop 5.,1,Fall 2025; Winter 2026,,,Law (Faculty of Law),The course is taught in an intensive period during Focus Week; and offers an opportunity to critically analyze and develop relevant skills for experts in the law; such as negotiation; mediation; project management; community mobilization; policy analysis; empirical research; entrepreneurship; financial analysis; and the like.
LAWG,555,Law Focus Week Workshop 6.,1,Fall 2025,,,Law (Faculty of Law),The course is taught in an intensive period during Focus Week; and offers an opportunity to critically analyze and develop relevant skills for experts in the law; such as negotiation; mediation; project management; community mobilization; policy analysis; empirical research; entrepreneurship; financial analysis; and the like.
LAWG,560,Law Innovation.,3,Fall 2025,,,Law (Faculty of Law),This course provides an introduction to the concept of innovation; its role in the economy; the institutions that foster or hinder it; the laws that promote or undermine it; and its historical; psychological and social context. Through a combination of interactive lectures students will explore the complexity of the subject and its connections with law; the economy; history; sciences and technology and government and firm policies. In addition; through small group projects; students will deploy and extend their knowledge by applying it to a particular proposed innovation.
LAWG,561,Privacy Law.,3,Fall 2025,,LAWG 530,Law (Faculty of Law),Overview of the rapidly-growing area of information privacy law with a focus on the digital environment; including domestic and international regulations; case law; legislation; and recent public policy developments pertaining to the collection; storage; and dissemination of personal information. Three kinds of relationships: among individuals; between individuals and companies; and between individuals and the State.
LAWG,562,Regulating Artificial Intelligence.,3,Winter 2026,,LAWG 530;LAWG 539,Law (Faculty of Law),Technology law of how to regulate AI algorithms. How technological innovation produces social change: human measurability; human-robot interaction; inequality;  discrimination; surveillance; liability; and impact assessments.
LAWG,570,Innovation for Non-Law Students.,3,Fall 2025,,,Law (Faculty of Law),This course provides an introduction to the concept of innovation; its role in the economy; the institutions that foster or hinder it; the laws that promote or undermine it; and its historical; psychological and social context. Through a combination of interactive lectures students will explore the complexity of the subject and its connections with law; the economy; history; sciences and technology and government and firm policies. In addition; through small group projects; students will deploy and extend their knowledge by applying it to a particular proposed innovation.
LAWG,580,Women and Constitutions.,3,Fall 2025,,LAWG 516;LAWG 518,Law (Faculty of Law),Examination of how constitutions shape women's rights. Taking a comparative constitutional law approach; exploration of constitutional strategies for promoting gender equality; focusing on selected constitutional contexts including Canada; Asia; Africa and the Middle East. Analyzing the debates that shape constitutional jurisprudence. Topics include constitutional rights in the areas of social diversity; equality; the family and participatory constitution-making. Exploring significant developments in the field of feminist constitutionalism; how constitutional law is both a powerful force in the construction of women’s subordination and a site of feminist struggle.
LAWG,581,Health Care Delivery and the Law.,3,,,CMPL 642;LAWG 581;LAWG 534;LAWG 539,Law (Faculty of Law),The study of legal issues raised in medicine and healthcare with a particular focus upon the relationship between patient and healthcare professionals.
LAWG,582,Disability Law and Policy.,3,Winter 2026,,LAWG 533,Law (Faculty of Law),Introduction to fundamental issues in disability law and policy; exploring who is the ‘disabled subject’; what is disability; and what expectations of “normalcy” are implicit in approaching some questions in the field. Critical examination of legal concepts used in disability law and exploration of the difficulties that people with disabilities face in relation to access to justice; education and healthcare; as well as other controversial issues. Exploration of the evolving landscape of disability law and the challenges it poses to policy makers.
LAWG,583,Public Health Law and Policy. ,3,,,LAWG 516;LAWG 535,Law (Faculty of Law),Definition and foundations of public health law. Introduction to public health methods regarding risk assessment; causation and the precautionary principle; and their interaction with legal norms. Examination of the powers and duties of the state to protect population health as well as the limits to state interventions pursuing the common good. Consideration of tools available to public health policy-makers; including nudging; regulation; prohibition; and litigation. Contemplation of the effectiveness of the criminal law and of private law in furthering public health goals. Analysis of specific case studies in public health law (e.g.; infectious disease control; pandemic management; nutrition; tobacco; cannabis). 
LAWG,585,International Investment Disputes.,3,Winter 2026,,LAWG 536,Law (Faculty of Law),Examination of the basic principles of international investment law and investor-state dispute settlement (ISDS). Focus on substantive obligations; such as the obligation to afford fair and equitable treatment and not to discriminate on the basis of nationality; found in bilateral investment treaties (BITs); as well as on customary international law protections. Introduction to ISDS; including arbitration at the International Centre for the Settlement of Investment Disputes; as well as proposals such as the multilateral investment court championed by the European Union. The environmental and social issues surrounding international legal protection of foreign investment and proposals for modifying it.
LEEL,369,Labour Law.,3,Winter 2026,,,Law (Faculty of Law),An introduction to Canadian labour law including collective bargaining; arbitration and industrial relations generally. Emphasis on the Canada Labour Code; the Quebec Labour Code and related statutes.
LEEL,570,Employment Law.,3,Winter 2026,,LEEL 470,Law (Faculty of Law),Survey of the employment contract including hiring practices; dismissals; duties of the employer and the employee including loyalty; non-competition; impact of statutes (Labour Standards Act; Charter of the French Language; etc...) and recourses. The purpose of the course is to deal with non-collective agreement employment contracts; which govern most of the working population.
LEEL,571,Transnational Labour Law.,3,,,,Law (Faculty of Law),Study of the emergence of international regulation of labour by tripartite actors within the framework of the International Labour Organization; assessment of the challenge of liberalization and competing understandings of development for labour regulation; Engagement with emerging governance paradigms and alternative understandings of transnational ordering for transnational labour law.
LEEL,582,Law and Poverty.,3,,,LEEL 482,Law (Faculty of Law),The differential character of the law concerning rich and poor as reflected in case studies in criminal law; consumer law; housing law; welfare law. The "delivery systems" available for legal  services to the poor and alternative organizational models for legal services; the role of law schools; government and the professional bar.
PRAC,200,Advocacy.,1,Fall 2025,PRAC 147,PRAC 155,Law (Faculty of Law),Critical analysis of oral advocacy skills; including a range of settings and appellate advocacy.
PRAC,510,Advanced Mooting 1.,3,Fall 2025; Winter 2026,,PRAC 188,Law (Faculty of Law),Participation; under Faculty supervision; as a Faculty representative; in an advanced mooting competition approved for this purpose by the Dean. Students may register for Advanced Mooting a maximum of twice.
PRAC,510D1,Advanced Mooting 1.,1,Fall 2025,,PRAC 188,Law (Faculty of Law),Participation; under Faculty supervision; as a Faculty representative; in an advanced mooting competition approved for this purpose by the Dean. Students may register for Advanced Mooting a maximum of twice.
PRAC,510D2,Advanced Mooting 1.,1,Winter 2026,PRAC 510,,Law (Faculty of Law),See PRAC 510D1 for course description.
PROC,124,Judicial Institutions and Civil Procedure.,4,Fall 2025; Winter 2026,,,Law (Faculty of Law),Pre-trial civil procedure and applications for appeal in Canada. Launching a civil action and pleadings; jurisdiction and judicial organization; prerogative writs and evocation; motions and interlocutory relief; pre-trial mediation and settlement; discovery and costs. Emphasis on Quebec Code of Civil Procedure; Ontario Courts of Justice Act and Rules of Practice; Supreme Court Rules and Federal Court Rules.
PROC,200,Advanced Civil Law Obligations.,3,,,,Law (Faculty of Law),General theory of obligations in the Civil Law tradition; the interaction of contractual and extra-contractual obligations; introduction to unjust enrichment; relationship of general law to special regimes of compensation such as no-fault regimes; certain aspects of the modalities; transfer; alteration and extinction of obligations. This course provides an opportunity for immersion in the culture; epistemology and practices of the Civil Law Tradition.
PROC,459,Civil Litigation Workshop.,3,Fall 2025,,,Law (Faculty of Law),A workshop on specialized problems in civil litigation and evidence; the preparation and management of a civil case; particularly as regards the conduct of discovery proceedings and the production of materials to be used at trial.
PRV1,549,Contrats nommés/Nominate Contracts.,3,Fall 2025,,PROC 549,Law (Faculty of Law),Une immersion dans la culture; épistémologie etpratique de la tradition juridique civiliste parl'étude du louage; y compris certains aspects dubail de logement; du contrat d’entreprise ou deservice et du cautionnement en droit québécois. / An immersion in the culture; epistemology and practices of the civil law tradition through the study of the contract of lease; including some aspects of residential leases; the contract of enterprise or for services; and the contract of suretyship in the law of Quebec.
