Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
EDEA,342,Curriculum and Instruction in Drama Education.,3,Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Pedagogical theory and practical applications in the teaching of developmental drama; dramatic forms; improvisation and theatre arts.
EDEA,345,Music Curriculum and Instruction for Generalists.,3,Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Study of materials and instructional techniques grounded in an understanding of basic musical concepts and contemporary theories of music teaching and learning. Definition of musical objectives and rationales; selection and development of materials; review of MEQ guidelines. Participation through singing; movement; listening; discussion and lesson planning and implementation.
EDEA,407,Final Year Professional Seminar Music.,3,Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Professional competencies and final preparation of professional portfolios will be addressed. Summary of philosophical; theoretical and practical issues related to the profession of teaching.
EDEA,410,Aesthetics and Art for the Classroom.,3,,,,Integrated Studies in Ed (Faculty of Education),The course is designed to address the need for teachers to be able to lead students to increased perceptual awareness and critical thinking in relation to their visual environment. Museum visits are a regular component of this course.
EDEA,442,Methods in Music Education 1.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Preparation  for Third Field Experience. Includes the study of music curriculum content and instructional approaches; classroom management issues; lesson planning and program development for elementary and secondary schools. Relevant professional competencies will be addressed; developed and assessed
EDEA,472,Methods in Music Education 2.,3,Winter 2026,EDEA 442,,Integrated Studies in Ed (Faculty of Education),Preparation for Fourth Year Field Experience. Includes the study of music curriculum content and instructional approaches; classroom management issues; lesson planning and program development for elementary and secondary schools. Relevant professional competencies will be addressed; developed and assessed.
EDEA,496,Sculpture 1.,3,Winter 2026,,,Integrated Studies in Ed (Faculty of Education),An investigation of basic sculpture methods and concepts with a view toward developing personal aptitudes. Development of three-dimensional thinking through direct experience with processes using new and traditional materials.
EDEA,555,Applied Theatre.,3,,,,Integrated Studies in Ed (Faculty of Education),Exploration of the practices of theatre and drama in non-traditional settings; encompassing theatre practices and process drama that tackle areas of social and cultural policy such as public health; education; housing and social welfare. 
EDEC,201,First Year Professional Seminar.,1,Summer 2025; Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Orientation to the culture and community of school and to teaching as a profession. Focus on the general functioning of schools and complexity of the teacher role. Competencies and working professional portfolios will be addressed.
EDEC,202,Effective Communication.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Effective writing; speaking; and non-verbal communication skills for a variety of academic and professional situations. Feedback approaches; influential rhetoric; and how to make effective requests to build productive teams through communication. Communication norms in multiple contexts and cultures; identification and correction of common errors in grammar; mechanics and usage.
EDEC,203,Communication in Education.,3,Summer 2025; Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Written and oral communication in Education (in English): emphasis on strategies for identifying; analyzing and solving writing and speaking problems. Course work based on academic and professional communication in education; with a particular focus on classroom communication.
EDEC,203D1,Communication in Education.,1,,,,Integrated Studies in Ed (Faculty of Education),Written and oral communication in Education (in English): emphasis on strategies for identifying; analyzing and solving writing and speaking problems. Course work based on academic and professional communication in education; with a particular focus on classroom communication.
EDEC,203D2,Communication in Education.,1,,,,Integrated Studies in Ed (Faculty of Education),Written and oral communication in Education (in English): emphasis on strategies for identifying; analyzing and solving writing and speaking problems. Course work based on academic and professional communication in education; with a particular focus on classroom communication.
EDEC,211,Innu Language 1,3,,,,Integrated Studies in Ed (Faculty of Education),Innu grammatical patterns as well as vocabulary and common spellings; including literacy and what makes Innu distinctive as well as how the culture is reflected in the language.
EDEC,213,Innu Language 2,3,,EDEC 211,,Integrated Studies in Ed (Faculty of Education),The study of Innu grammar; vocabulary; spelling; and literacy. Focus on the oral skills associated with basic and classroom interaction and the difficulties encountered by additional language learners; including implications for additional language teaching and learning.
EDEC,215,English Exam for Teacher Certification.,0,Summer 2025; Fall 2025,,,Integrated Studies in Ed (Faculty of Education),The English Exam for Teacher Certification (EETC) is a Quebec Ministry of Education-required component of the B.Ed. degree. The exam is coordinated by an independent organization; the Centre for the English Exam for Teacher Certification (CEETC). Consists of a 2-hour exam designed to assess teacher candidates' competency in the language of instruction. Must be completed before the 3rd Field Experience. Students must register for EDEC 215 and register for the EETC on the CEETC website. Students who do not pass after four attempts require permission from the Internships & Student Affairs Office to re-take the exam. 
EDEC,216,Indigenous Language Requirement.,0,,,,Integrated Studies in Ed (Faculty of Education),The Indigenous language requirement is a program requirement. Students will be required to fulfill the Indigenous language competencies of the program through the successful completion of two courses in their Indigenous language.
EDEC,220,Curriculum Development.,3,,,,Integrated Studies in Ed (Faculty of Education),This course; introducing Aboriginal educators to the principles and processes of curriculum development; emphasizes the impact of language and culture on the development of materials. Features of the process of curriculum and materials design; which are strategically important in meeting the needs of Aboriginal students; are highlighted.
EDEC,221,Leadership and Group Skills.,3,Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Management; effective team leadership; group dynamics; and communications skills crucial for leaders. Discussion of mainstream; intercultural; Indigenous; international; and institutional practices and leadership skills.
EDEC,222,Personnel Management and Group Skills.,3,,,,Integrated Studies in Ed (Faculty of Education),Management; effective team leadership; group dynamics; and communications skills crucial to First Nations and Inuit community-based educational leaders. Techniques of developing staff members' potential through staff development and quality performance.
EDEC,227,Naskapi Language 1.,3,,,,Integrated Studies in Ed (Faculty of Education),The phonological system; including syntax and morphology. Word generation conventions will be analyzed and labels will be developed to describe how the language functions.
EDEC,228,Naskapi Language 2.,3,,EDEC 227,,Integrated Studies in Ed (Faculty of Education),The morphology and syntax analysis of Naskapi at a more advanced level; including the study of word generation conventions. Importance will be placed on developing reading and writing skills.
EDEC,230,Conflict Resolution.,3,,,,Integrated Studies in Ed (Faculty of Education),Methods and techniques for preventing and resolving conflicts in the workplace. Emphasis on culturally relevant strategies.
EDEC,233,Indigenous Education.,3,Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),An exploration of Indigenous knowledge and pedagogy; primarily in Canada but also world-wide. Consideration of the diverse social; cultural; linguistic; political; and pedagogical histories of Indigenous communities. Examines how a teacher's professional identity and practice can be influenced by an understanding of Indigenous knowledge and worldviews.
EDEC,237,Mi'gmaw Heritage Language 1.,3,,,,Integrated Studies in Ed (Faculty of Education),Students will gain a basic understanding of Mi'gmaw syntax and morphology; and stress and intonation patterns of the language. Students will develop literacy and learn what makes Mi'gmaw distinctive as well as how the culture is reflected in the language.
EDEC,238,Mi'gmaw Heritage Language 2.,3,,EDEC 237,,Integrated Studies in Ed (Faculty of Education),Continues the study of Mi'gmaw syntax and morphology with the objective of improving student literacy. Focus on the oral skills associated with basic and classroom interaction and the difficulties encountered by additional language learners. Additional emphasis on implications for additional language teaching and learning.
EDEC,239,Mi'gmaw Language 1.,3,,,,Integrated Studies in Ed (Faculty of Education),An introduction to the study of the phonological system of Mi'gmaw for the purpose of literacy skills development. Explores Mi'gmaw syntax and morphology; word generation conventions; and Mi'gmaw labeling in order to develop understanding of the functioning of the Mi'gmaw language.
EDEC,240,Mi'gmaw Language 2.,3,,EDEC 239,,Integrated Studies in Ed (Faculty of Education),Students will continue their syntactical and morphological analysis of Mi'gmaw and further develop their reading and writing skills. Features of Mi'gmaw that are difficult for language learners will be highlighted and implications for classroom practice discussed.
EDEC,241,Cree Language 1.,3,,,,Integrated Studies in Ed (Faculty of Education),Students will learn their own phonology and see how the phonological system is reflected in dialects. They will learn the spelling rules and develop their literacy skills in syllabics. Finally; they will derive Cree grammatical terms and begin to study Cree morphology and syntax.
EDEC,242,Cree Language 2.,3,,EDEC 241,,Integrated Studies in Ed (Faculty of Education),Students will study the morphology and syntax analysis of Cree at a more advanced level and begin the study of word generation conventions. In addition; features of Cree that are difficult in first language acquisition will be highlighted and implications for classroom practice discussed.
EDEC,243,Teaching: Multigrade Classrooms.,3,Summer 2025,,,Integrated Studies in Ed (Faculty of Education),This course introduces students to concepts and strategies for organizing; teaching; and evaluating learning in classes in which there are students from two; three or four grade levels.
EDEC,244,Issues in First Nations and Inuit Education,3,,,,Integrated Studies in Ed (Faculty of Education),Issues related to First Nations and Inuit education; e.g.; local control; development of linguistic and cultural policies.
EDEC,245,Middle School Teaching.,3,,,,Integrated Studies in Ed (Faculty of Education),Explores the philosophy of middle school teaching and how this impacts on the institutional; curricula and instructional decisions made in meeting the specialized needs of Aboriginal adolescents. Particular attention will be paid to how middle school philosophy can be integrated with Aboriginal values.
EDEC,246,Middle School Curriculum.,3,,EDEC 245,,Integrated Studies in Ed (Faculty of Education),Curriculum principles underlying an integrated approach to learning in the middle school level; surveys various curricula looking at program structures; explores teaching and learning methodologies appropriate for this age level when implementing an integrated curriculum; with particular attention to integrating indigenous language and culture.
EDEC,247,Policy Issues in Quebec and Indigenous Education.,3,Summer 2025; Fall 2025,,EDEM 405,Integrated Studies in Ed (Faculty of Education),The organization of Quebec education; including Indigenous education; from historical; political; social; cultural and legal perspectives. The implications and contributions of policy decisions to schools; students; and families.
EDEC,248,Equity and Education.,3,Fall 2025; Winter 2026,,EDEC 249,Integrated Studies in Ed (Faculty of Education),Introduction to and exploration of contemporary issues and theories about equity in education and society in Quebec/Canada from a range of perspectives; including the historical; political; social; and economic. Provides learning opportunities for future educators to critically reflect upon and engage with equity issues and concerns in relation to schooling; including the exploration of classroom resources and activities that foster anti-racism; anti-oppression and intercultural approaches.
EDEC,249,Global Education and Social Justice.,3,Fall 2025; Winter 2026,,EDEC 248,Integrated Studies in Ed (Faculty of Education),A cross-curricular; interdisciplinary approach to teaching/creating learning experiences for students. It will foster critical thinking and nurture lifelong global understanding; active engagement and participation in relation to questions of social; economic; and environmental justice; by infusing these issues in the classroom.
EDEC,253,Second Professional Seminar (Kindergarten/Elementary).,1,Summer 2025; Fall 2025,EDEE 223;EDEE 253;EDEE 273;EDEE 283,,Integrated Studies in Ed (Faculty of Education),Preparation for the second field experience through development of basic practices in planning and teaching in elementary school classrooms. Competencies and working professional portfolios will be addressed.
EDEC,254,Second Professional Seminar (Secondary).,1,Summer 2025,,,Integrated Studies in Ed (Faculty of Education),Preparation for the second field experience through development of basic practices in planning and teaching in secondary school classrooms. Competencies and professional portfolio will be addressed.
EDEC,260,Philosophical Foundations.,3,Fall 2025; Winter 2026,,EDEC 261;EDER 400,Integrated Studies in Ed (Faculty of Education),Ideas essential for the development of a coherent educational theory and sound professional practice. Reflections on: the nature of the person; of reality; of knowledge; and of value; the aims of education; the nature of the school and the curriculum; the roles and responsibilities of professional educators.
EDEC,262,Media; Technology and Education.,3,Summer 2025; Fall 2025; Winter 2026,,EDGC 201,Integrated Studies in Ed (Faculty of Education),Orientation to the equipment and systems of educational technology. Examination of theories of educational technology; media education and technology education and the exploration and development of possible applications in school settings.
EDEC,270,Algonquin Heritage Language 1.,3,,,EDEE 293,Integrated Studies in Ed (Faculty of Education),Students will develop a basic knowledge of the Algonquin phonological system and gain some understanding of the morphological and syntactic rules; the stress and intonation patterns which control the language; and how Algonquin culture is reflected in the language.
EDEC,271,Algonquin Heritage Language 2.,3,,EDEC 270,EDEC 234,Integrated Studies in Ed (Faculty of Education),Continues the study of Algonquin syntax and morphology with the objective of improving student literacy. Focus on the oral skills associated with basic and classroom interaction and the difficulties encountered by additional language learners. Additional emphasis on implications for additional language teaching and learning.
EDEC,272,Algonquin Language 1.,3,,,EDEE 294,Integrated Studies in Ed (Faculty of Education),Students will learn the Algonquin phonological system. They will focus on animate/inanimate and inflections for agreement; aspect; tense and number. They will analyze word generation conventions and derive Algonquin labels to describe how Algonquin operates.
EDEC,273,Algonquin Language 2.,3,,EDEC 272,EDEE 295,Integrated Studies in Ed (Faculty of Education),Continues earlier study of the Algonquin language with a focus on complex tenses; complex sentence structures (e.g.; conditionals; subordination; embedded structure); and nominalizing verbs and verbalizing nouns. Objective is to develop reading and writing skills.
EDEC,275,Mohawk Heritage Language 1.,3,,,EDEE 296,Integrated Studies in Ed (Faculty of Education),Students will develop a basic knowledge of the Mohawk phonological system and have some understanding of the morphological and syntactic rules; the stress and intonation patterns which control the language; and how Mohawk culture is reflected in the language.
EDEC,276,Mohawk Heritage Language 2.,3,,EDEC 275,EDEC 236,Integrated Studies in Ed (Faculty of Education),Continues the study of Mohawk syntax and morphology with the objective of improving student literacy. Focus on the oral skills associated with basic and classroom interaction and the difficulties encountered by additional language learners. Additional emphasis on implications for additional language teaching and learning.
EDEC,277,Mohawk Language 1.,3,,,EDEE 297,Integrated Studies in Ed (Faculty of Education),Students will learn the Mohawk phonological system (including glottal stop; length mark; up and down stress). Syntactically and morphologically; they will focus on the pronoun system (tense included). Word generation conventions will be analyzed and Mohawk labels developed to describe how the language functions.
EDEC,278,Mohawk Language 2.,3,,EDEC 277,EDEE 298,Integrated Studies in Ed (Faculty of Education),Continues earlier study of the predictable items in the Mohawk language and introduces an examination of non-predictable items: irregular verbs; reflexive and semi-reflexive verbs; purposive stem; translocative; etc. Objective is to develop reading and writing skills.
EDEC,288,Inuktitut for Beginners.,3,,,EDEE 341,Integrated Studies in Ed (Faculty of Education),An introduction to the basic structures of Inuktitut; with intensive drill and classroom practice in the use of the language.
EDEC,289,Inuktitut Orthography and Grammar.,3,Fall 2025,,EDEE 249,Integrated Studies in Ed (Faculty of Education),Structure and morphology of Inuktitut for teachers working in that language. Use of orthography; both qaliujaaqpait (Roman script) and qaniujaaqpait (syllabics) as established by the Inuit Cultural Association.
EDEC,300,Special Topics 1.,3,,,,Integrated Studies in Ed (Faculty of Education),Selected topics and contemporary developments in the areas of elementary and/or secondary education. The content will vary from year to year and will be announced prior to registration.
EDEC,301,Special Topics 2.,3,,,,Integrated Studies in Ed (Faculty of Education),Selected topics and contemporary developments in the areas of elementary and/or secondary education. The content will vary from year to year and will be announced prior to registration.
EDEC,308,Learning to Write Fiction.,3,,,,Integrated Studies in Ed (Faculty of Education),Course focuses on basic story elements: character development; plot structure; setting; description; dialogue; point of view and the drafting and revising of stories through a shared experience within a community of supportive readers.
EDEC,309,Learning to Write Poetry.,3,,,,Integrated Studies in Ed (Faculty of Education),Basic poetic techniques such as free writing; lineation; metaphor; simile; and scansion. Collaborative development and oral readings.
EDEC,311,Resource Management.,6,,,,Integrated Studies in Ed (Faculty of Education),A problem-solving approach (needs assessment; projections; creative solutions; and proposals) will establish a procedure for proactive management of the First Nations and Inuit educational environment (human; financial; and physical resources). Topics include staffing; finance; budgeting; payroll; interviewing techniques; health and safety management; and building and equipment maintenance.
EDEC,312,Practicum in Educational Leadership.,3,,,,Integrated Studies in Ed (Faculty of Education),A work-study course within a First Nations and Inuit educational milieu. Supervised practice and application of communication and group skills; staff development and evaluation; human; fiscal; and physical resource management; and community outreach.
EDEC,321,Visions and Realities of Indigenous Education.,3,,,,Integrated Studies in Ed (Faculty of Education),Exploration of Indigenous traditions and worldviews; and the direction they offer Indigenous education. Consideration of how contemporary Indigenous thought can be translated into education practice.
EDEC,341,Intermediate Indigenous Heritage Language.,3,,EDEC 271;EDEC 238;EDEC 276,,Integrated Studies in Ed (Faculty of Education),Study of local Indigenous grammar and discourse practices of literacy and orality. Focus on oral and emerging writing skills; including difficulties encountered by additional language learners.
EDEC,342,Intermediate Indigenous Language.,3,Winter 2026,EDEC 289;EDEC 273;EDEC 278,EDEE 342,Integrated Studies in Ed (Faculty of Education),A study of Indigenous language phonology and structure; emphasizing the connection between the two; demonstrating the orderliness of many dialectic differences.
EDEC,343,Advanced Indigenous Heritage Language.,3,,EDEC 341,,Integrated Studies in Ed (Faculty of Education),Local Indigenous language (discourse and grammar) and its connection to local culture. Use of complex language patterns and formal language; and discussion of community issues and the study of customs; traditions; and worldviews.
EDEC,344,Advanced Indigenous Language.,3,,EDEC 342,EDEE 344,Integrated Studies in Ed (Faculty of Education),The final course in a set dealing with Indigenous phonology and structure. An understanding of basic Indigenous syntax in particular; rules governing verb and possessive endings.
EDEC,351,Third Professional Seminar (Secondary).,2,Fall 2025,EDEC 254,EDEC 306,Integrated Studies in Ed (Faculty of Education),Professional portfolios and competencies will be addressed. Preparation for the third field experience through engaging in the full spectrum of unit/lesson planning; critical analysis and self-reflection. Professional portfolios and competencies will be addressed.
EDEC,374,Education and the Environment.,3,Summer 2025,,EDEE 474,Integrated Studies in Ed (Faculty of Education),Familiarizes students with major environmental issues; engages them in interdisciplinary problem-based inquiries and draws attention to the interrelatedness of biotic and abiotic components of the ecosystem. Promotes understanding of the impact of individual and collective civic and economic choices on environmental resources.
EDEC,403,The Dialects of Inuktitut.,3,Summer 2025,EDEE 344,,Integrated Studies in Ed (Faculty of Education),Study of the main Eskimo-Aleut dialects from Siberia to Greenland; looking at the effect of Inuit migrations across the Arctic on the development of dialectical differences. The main phonological; grammatical and lexical differences between the dialects and the patterns underlying these differences will be examined.
EDEC,404,Fourth Year Professional Seminar (Sec).,3,Winter 2026,EDEC 306;EDEC 351;EDFE 351,,Integrated Studies in Ed (Faculty of Education),Preparation for the final field experience and entry into the teaching profession. Emphasis will be placed on developing the ability to demonstrate ethical and responsible professional behaviour in the performance of duties across all professional competencies. Final transition to showcase working professional portfolios will be addressed.
EDEC,405,Fourth Year Professional Seminar (K/Elem).,3,Winter 2026,EDEE 355,,Integrated Studies in Ed (Faculty of Education),Preparation for the final field experience and entry into the teaching profession. Emphasis will be placed on developing the ability to demonstrate ethical and responsible professional behaviour in the performance of duties across all professional competencies. Final transition from working professional portfolios will be addressed.
EDEC,518,Arts-Based Approaches to Teaching and Learning .,3,,,,Integrated Studies in Ed (Faculty of Education),Exploration of the role of arts in teaching and learning. Combining practical and theoretical arts based explorations using a variety of art forms.
EDEC,550,Indigenizing Pedagogy and Curriculum.,3,Summer 2025,,,Integrated Studies in Ed (Faculty of Education),Diverse social; cultural; linguistic; political; and pedagogical histories of Indigenous communities. Indigenous ways of knowing and worldviews.
EDEC,575,Special Topics in Education.,3,,,,Integrated Studies in Ed (Faculty of Education),In-depth study of current topic(s) in the field of education.
EDEC,590,Culturally Appropriate Teaching.,3,,,EDEE 290,Integrated Studies in Ed (Faculty of Education),Principles of cooperative learning and how they may be applied in Indigenous schools to the creation of effective classroom activities and to the development of culturally appropriate learning materials. Referring to culturally grounded learning styles; appropriate teaching styles will be examined. Critical pedagogy will be emphasized.
EDEC,591,Cultural Values and Socialization.,3,,,EDEE 291,Integrated Studies in Ed (Faculty of Education),An introduction to the educational implications of cultural values and patterns of socialization of youth. Topics will include a description of the cultural values of Indigenous peoples; home styles of communication; learning and discipline and intercultural educational issues.
EDEE,223,Language Arts.,3,Summer 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Different approaches to language arts education in the contexts of kindergarten and elementary classrooms will be investigated. Explores current research and theories related to language and literacy development; learning and teaching. Opportunities for cultivating techniques for aligning language arts pedagogy; curriculum; instruction and assessment will be provided.
EDEE,230,Elementary School Mathematics 1.,3,Summer 2025; Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Elementary Education: The first of two courses specially designed for elementary school pre-service teachers. Focused on key areas of what teachers need to know and be able to do to support students' development of mathematical understanding (focus on mathematics content; students' reasoning; and pedagogy). Provides insight and understanding of the Quebec elementary mathematics program.
EDEE,240,Use and Adaptation of Curricula.,3,,,,Integrated Studies in Ed (Faculty of Education),Provincial or Nunavut curricula as a basis for planning; materials production and evaluation. Methods of adapting curricula to local needs and of developing local courses of study in First Nations and Inuit community schools.
EDEE,243,Reading Methods for First Nations/Inuit Languages,3,,,,Integrated Studies in Ed (Faculty of Education),Overview of reading theories and their application to First Nations and Inuit languages; processes used by proficient readers. Methods of teaching reading.
EDEE,245,Orientation to Education.,3,Summer 2025; Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Introduction to planning and maintaining a learning environment in Indigenous classroom as a unique pedagogical setting. Study and application of differential learning styles.
EDEE,248,Reading and Writing in First Nations and Inuit Languages,3,Summer 2025,,,Integrated Studies in Ed (Faculty of Education),Methods of teaching reading and writing in syllabics and other First Nations and Inuit writing systems. The principles of sight word reading instruction; child observation; material development and guided instruction.
EDEE,253,Kindergarten Classroom Pedagogy.,3,Winter 2026,,EDEC 310;EDEE 250,Integrated Studies in Ed (Faculty of Education),Elementary Education : An orientation to the Kindergarten curriculum. Integration of the school subject areas (language arts; second language; mathematics; social sciences; science; expressive arts; moral and religious education; and physical education) in a manner appropriate to the developmental level of the pre-school child.
EDEE,260,Reading Methods,3,Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Methods and materials for the teaching of reading.
EDEE,270,Elementary School Science.,3,Summer 2025; Fall 2025; Winter 2026,,,Integrated Studies in Ed (Faculty of Education),Science as a means of exploring and explaining our environment. A study of some of the fundamental concepts and process skills common to most elementary programs.
EDEE,273,Elementary School Science 2.,3,Winter 2026,EDEE 270,EDEE 275,Integrated Studies in Ed (Faculty of Education),Elementary Education : A study of science programs and teaching strategies appropriate for providing elementary school children with an appreciation of the nature and method of science inquiry.
EDEE,280,Geography; History and Citizenship Education.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Designed for elementary school teachers. A multi-disciplinary and cross-curricular investigation of various citizenship education themes; geographical regions and historical periods as outlined in the Quebec Education Program.
EDEE,283,Social Studies Pedagogy.,3,Winter 2026,EDEE 280,EDEE 282,Integrated Studies in Ed (Faculty of Education),Elementary Education : Programs; materials and strategies for social studies from Kindergarten through grade six.
EDEE,292,Using Instructional Resources.,3,,,,Integrated Studies in Ed (Faculty of Education),Students will learn to find; assess; and use a variety of instructional resources. Specifically; they will learn how to evaluate the instructional value of software packages and other established audio-visual materials; how to make and use simple audio-visual materials; and how to find additional resource material in the library.
EDEE,325,Children's Literature.,3,Fall 2025,,ENGL 240;ENGL 341,Integrated Studies in Ed (Faculty of Education),Selection and use of literature suitable for children in the elementary school.
EDEE,332,Teaching Elementary Mathematics 2.,3,Winter 2026,EDEE 230;EDFE 306,,Integrated Studies in Ed (Faculty of Education),Elementary Education: The second of two courses specifically designed for elementary school pre-service teachers. Provides opportunities for the development of increasingly sophisticated knowledge and practices specific to elementary mathematics teaching. Provides insight and understanding of the Quebec modern elementary mathematics program.
EDEE,347,Grammar and Composition 1.,3,Summer 2025,,,Integrated Studies in Ed (Faculty of Education),Reading and writing of an Indigenous language which includes using a computer. Focus is on nouns; verbs; prefixes; suffixes; along with specific Indigenous lexicon. 
EDEE,348,Grammar and Composition 2.,3,Winter 2026,EDEE 347,,Integrated Studies in Ed (Faculty of Education),Reading and writing of an Indigenous language. Intermediate and advanced aspects of grammar of the Indigenous language. Continuation of language development. 
EDEE,350,Integrating the Curriculum.,2,,,,Integrated Studies in Ed (Faculty of Education),Strategies and methods for integrating the individual subject areas in the elementary school curriculum; using the Québec curriculum as the primary example.
EDEE,352,Classroom Practices.,2,,,,Integrated Studies in Ed (Faculty of Education),Theory-based strategies for setting up; managing and teaching in the elementary school classroom.
EDEE,353,Third Year Professional Seminar (Kindergarten/Elementary).,3,Fall 2025; Winter 2026,EDEC 253,EDEE 350;EDEE 352,Integrated Studies in Ed (Faculty of Education),Theory-based strategies for setting up; managing and teaching in the elementary school classroom. Methods for integrating the individual subject areas in the elementary school curriculum; using the Quebec curriculum as the primary example. Professional portfolios and professional competencies will be addressed.
EDEE,355,Classroom-based Evaluation.,3,Summer 2025; Fall 2025,,,Integrated Studies in Ed (Faculty of Education),The role of evaluation within kindergarten/elementary school programs. Topics include the kinds of information needed; different techniques for collecting that information; and ways of interpreting it to make educational decisions. Principles and a variety of methods for evaluation are discussed and practiced.
EDEE,370,Traditional Indigenous Life Skills.,3,,,,Integrated Studies in Ed (Faculty of Education),Sharing; modelling and transferring of Indigenous knowledge about living in harmony with the elements and the environment. Featured topics include weather and its traditional interpretation; ice conditions; animal behaviours and their interactions with the environment. Hands-on learning will be emphasized.
EDEE,371,Integrating Indigenous Storytelling and Creative Writing.,3,Summer 2025,,,Integrated Studies in Ed (Faculty of Education),Students will be involved in storytelling and practical writing activities. Stories will be gathered from elders; residential school survivors and/or from their own experience. The intent of this course is to broaden knowledge and skill in the reading and writing of the students' heritage language.
EDEE,373,Traditional Healing.,3,Fall 2025,,,Integrated Studies in Ed (Faculty of Education),Indigenous traditional healing and its cultural value. The origins of Indigenous traditional medicines will be explored through elders' knowledge and stories.
