Academic Unit,Course Number,Course Title,Credits,Semester,Prerequisites,Restrictions,Offered By,Description
ARCH,303,Design and Construction 1.,6,Fall 2025,ARCH 202,,Architecture (Faculty of Engineering),An exploration of the design of buildings. Projects emphasize the major social; technological; environmental; and symbolic aspects of the design process. Introduction to specific modelling; presentation; and documentation techniques. Discussions; readings; field trips and practical exercises.
ARCH,304,Design and Construction 2.,6,Winter 2026,ARCH 303,,Architecture (Faculty of Engineering),Continuation of Design and Construction I with projects of increasing complexity. Projects deal with particular aspects of architectural design and/or explore approaches to design methodology. Discussions; readings; field trips and practical exercises.
ARCH,325,Architectural Sketching.,2,Fall 2025,ARCH 221,ARCH 324,Architecture (Faculty of Engineering),Seven days of supervised field sketching in selected locations outside Montreal. The course develops traditional skills in architectural sketching in pencil; ink and watercolour. Sketching is explored as a process that frames the student's encounter with the environment and as a strategy for acquiring knowledge and understanding of the world.
ARCH,342,Digital Representation.,3,Fall 2025,ARCH 201,,Architecture (Faculty of Engineering),This course introduces students to digital representation in architecture. Students explore applications of state-of-the-art two- and three-dimensional computer modeling software in architectural design.
ARCH,354,Architectural History 3.,3,Winter 2026,ARCH 250;ARCH 251,,Architecture (Faculty of Engineering),The study of Modern European architecture from 1750 to 1950.
ARCH,355,Architectural History 4.,3,Fall 2025,ARCH 250;ARCH 251,,Architecture (Faculty of Engineering),The study of cities and world architecture from 1900 to the present.
ARCH,375,Landscape.,3,Fall 2025,,,Architecture (Faculty of Engineering),Land form; plant life; microclimate; land use and land preservation; elements and methods of landscape design.
ARCH,377,Energy; Environment; and Buildings 1.,3,Fall 2025,ARCH 202;ARCH 378,,Architecture (Faculty of Engineering),Exploration of the interrelationship between energy; environment; and building. Climate analysis and design; daylighting; electrical systems; plumbing and water conservation; and conveyance systems.
ARCH,378,Introduction to Building Environments.,3,Fall 2025,,,Architecture (Faculty of Engineering),Introduction to ecology; technology; and building through climate change as a central topic for architects in this century.
ARCH,379,Summer Course Abroad.,3,,ARCH 202,,Architecture (Faculty of Engineering),Studies in-situ of key buildings; landscapes and urban settings; techniques of graphic documentations; analysis of physical configuration; constructional details and present use. Excursions to neighbouring sites of architectural interest.
ARCH,383,Geometry and Architecture.,3,,ARCH 202,,Architecture (Faculty of Engineering),Geometry in the formal structure of design. Grids; lattices; polygons and polyhedra; proportional systems. Evidence of these figures and structures in natural objects and phenomena. Graphical and physical models. Application to architecture and the human environment. Case studies.
ARCH,405,Design and Construction 3.,6,Fall 2025,ARCH 304,,Architecture (Faculty of Engineering),A structured investigation of architectural concepts; program interpretation with respect to relevant cultural; social and environmental contexts; applications of appropriate formal languages and building technologies in integrated proposals for a variety of building forms.
ARCH,406,Design and Construction 4.,6,Winter 2026,ARCH 405,,Architecture (Faculty of Engineering),A detailed study and comprehensive development of architectural proposals for complex building types and site conditions; the exploration of coherent initial concepts with respect to programmatic requirements; image and form; subsequent elaboration leading to meaningful and technologically viable designs for the built environment.
ARCH,445,Architectural Structures 2.,3,Fall 2025,ARCH 240;ARCH 241;ARCH 304,CIVE 492,Architecture (Faculty of Engineering),Holistic overview of structural systems for architects and application to real-world architectural projects. Fundamentals and principles of the philosophy of structures; structural theory; mechanics of structures; loadings; different structural components such as gravity and lateral force resisting systems; materials and other factors in the design and analysis of structures. 
ARCH,447,Energy; Environment; and Buildings 2.,3,Fall 2025,ARCH 240;ARCH 378,,Architecture (Faculty of Engineering),Advanced exploration of the interrelationships among energy; environment; and building. Topics include energy efficiency; thermal envelopes; life-cycle design; materials selection; fluid mechanics of natural ventilation; thermal science of passive design; adaptive thermal comfort; the 'air-conditioning trap'; the 'embodied carbon blindspot;' and the 'timber-carbon sink'.
ARCH,451,Building Regulations and Safety.,3,Winter 2026,ARCH 405,,Architecture (Faculty of Engineering),The study of building codes with specific emphasis on the National Building and National Fire Codes of Canada. Examples of existing buildings with assignments to illustrate regulations. Development of a systematic approach to the implementation of codes during the preliminary design stage of an architectural project.
ARCH,461,Freehand Drawing and Sketching.,1,Fall 2025,ARCH 325,,Architecture (Faculty of Engineering),Drawing and sketching in pencil; charcoal and other media both in the studio and out-of-doors.
ARCH,490,Selected Topics in Design.,2,,ARCH 202,,Architecture (Faculty of Engineering),A course to allow the introduction of special topics in related areas of design.
ARCH,491,Selected Topics in Landscape Studies.,2,,ARCH 202,,Architecture (Faculty of Engineering),Current issues of landscape; environment; and climate with impacts on the theory and practice of architecture.
ARCH,492,Selected Topics in Professional Practice.,2,,ARCH 202,,Architecture (Faculty of Engineering),Critical aspects of the architect's contemporary role in professional practice.
ARCH,500,Internship in Architecture.,0,,,,Architecture (Faculty of Engineering),A period of architecture internship consistent with the terms of reference of the Canadian Internship in Architecture Program (IAP).
ARCH,512,Architectural Modelling.,3,Fall 2025,ARCH 342,,Architecture (Faculty of Engineering),Architectural modelling using advanced applications in digital media. Topics include: 3-D modelling and rendering; image editing; digital animation; hypertext and the World Wide Web; issues of representation and methodology; comparison of publishing applications. Projects complement design studio courses and independent studies that are student or instructor initiated.
ARCH,514,Community Design Workshop.,3,,,URBP 514,Architecture (Faculty of Engineering),Context-focused community-based architectural projects undertaken in collaboration with external partners. Exploration of challenges; needs; and opportunities in architectural and urban-design interventions on real sites through interdisciplinary and cross-sectorial collaboration.
ARCH,515,Sustainable Design.,3,Winter 2026,,,Architecture (Faculty of Engineering),This course will address sustainable design theory and applications in the built environment with students from a variety of fields (architecture; urban planning; engineering; sociology; environmental studies; economics; international studies). Architecture will provide the focus for environmental; socio-cultural and economic issues.
ARCH,517,Sustainable Residential Development.,3,Fall 2025,,,Architecture (Faculty of Engineering),Design strategies of sustainable residential environments at the community and the unit levels. Historic references; siting principles; high density; healthy developments; green homes; urban renewal; circulation and parking; open spaces and implementation approaches.
ARCH,519,Field Course Abroad.,3,,ARCH 304,,Architecture (Faculty of Engineering),Advanced and comprehensive studies in-situ of key buildings; landscapes and urban settings; techniques of graphic documentations; analysis of physical configuration; constructional details and present use.
ARCH,520,Montreal: Urban Morphology.,3,Fall 2025,ARCH 251,,Architecture (Faculty of Engineering),An introduction to observation; research; and analysis of building construction and building uses. Use of maps and field visits to understand relationships between individual buildings and neighbourhood development. Study of changes in volume; form; and materials in architecture over time.
ARCH,521,Structure of Cities.,3,,ARCH 202,,Architecture (Faculty of Engineering),Nature; pattern and life of modern cities. Urban networks; special areas; problems and prospects.
ARCH,523,Significant Texts and Buildings.,3,Fall 2025,ARCH 251,,Architecture (Faculty of Engineering),Critical study of significant architectural thought since 1750 as it has been expressed in buildings and texts (treatises; manifestos; criticisms). A specific theme will be addressed every year to allow in-depth interpretations of the material presented and discussed.
ARCH,525,Seminar on Analysis and Theory.,3,,ARCH 202,,Architecture (Faculty of Engineering),Analysis and evaluation of significant architectural projects with reference to contemporary architectural theories.
ARCH,528,History of Housing.,3,,ARCH 251,,Architecture (Faculty of Engineering),Indigenous housing both transient and permanent; from the standpoint of individual structure and pattern of settlements. The principal historic examples of houses including housing in the age of industrial revolution and contemporary housing.
ARCH,529,Housing Theory.,3,,ARCH 528,,Architecture (Faculty of Engineering),A review of environmental alternatives in housing; contemporary housing and the physical and sociological determinants that shape it; Canadian housing.
ARCH,531,Architectural Intentions Vitruvius,3,Fall 2025,ARCH 251,,Architecture (Faculty of Engineering),Architectural intentions embodied in buildings and writings of architects from antiquity to the Renaissance. Special emphasis is placed on the cultural connections of architecture to science and philosophy.
ARCH,532,Origins of Modern Architecture.,3,,ARCH 251,,Architecture (Faculty of Engineering),Examination of architectural intentions (theory and practice) in the European context (especially France; Italy and England); during the crucial period that marks the beginning of the modern era.
ARCH,533,New Approaches to Architectural History.,3,,ARCH 251,,Architecture (Faculty of Engineering),An exploration of the aims; tools; and methods of architectural history as a discipline.
ARCH,535,History of Architecture in Canada.,3,Fall 2025,ARCH 251,ARCH 372,Architecture (Faculty of Engineering),French; British and American influences in the history of Canadian architecture; with particular emphasis on the Eastern Provinces. Site visits and case studies.
ARCH,536,Heritage Conservation.,3,Winter 2026,ARCH 251,,Architecture (Faculty of Engineering),Historic attitudes and terminologies of conservation; historic research techniques. Restoration technology of building materials and principles of interior design in the 19th and 20th century; current preservation planning.
ARCH,540,Selected Topics in Architecture 1.,3,Summer 2025; Fall 2025; Winter 2026,,,Architecture (Faculty of Engineering),A course to allow the introduction of new topics in Architecture as needs arise; by regular and visiting staff.
ARCH,541,Selected Topics in Architecture 2.,3,Fall 2025; Winter 2026,,,Architecture (Faculty of Engineering),A course to allow the introduction of new topics in Architecture as needs arise; by regular and visiting staff.
ARCH,542,Selected Topics in Architecture 3.,3,Fall 2025,,,Architecture (Faculty of Engineering),Special topics related to architecture will be presented by core faculty and visiting lecturers.
ARCH,543,Selected Topics in Architecture 4.,3,Winter 2026,,,Architecture (Faculty of Engineering),Special topics related to architecture will be presented by core faculty and visiting lecturers.
ARCH,551,Urban Design and Planning.,3,Winter 2026,,ARCH 550;URBP 550;URBP 551,Architecture (Faculty of Engineering),Fundamentals of city-building in Canada relative to municipal; regional; and provincial actions used to guide urban growth and development. Contemporary urban design in major metropolitan centres as shaped by legal; political; and cultural realities. Current preoccupations in citybuilding: reurbanisation and adaptive reuse of infrastructure; collaborative multi-stakeholder projects; strategic initiatives; changing relationships between professional experts and grassroots actors. Introduction to specific aspects of practice: public participation and community engagement; land development and real estate; project feasibility and implementation; policy monitoring and evaluation; emergent city-building regimes.
ARCH,562,Innovative Homes and Communities.,3,Winter 2026,ARCH 201,ARCH 631,Architecture (Faculty of Engineering),Innovative design concepts for sustainable homes and communities to include adaptability; net-zero energy; micro units; recycling; plug and play; green roofs; aging in place and live-work.
ARCH,564,Design for Development.,3,,,,Architecture (Faculty of Engineering),Designing for sustainable development to meet broad developmental goals. Innovative design approaches; strategies and projects to address these objectives via economic empowerment; food security; gender equity; health; sanitation; climate-change preparedness; and shelter-sector engagements.
ARCH,566,Cultural Landscapes Seminar.,3,,,,Architecture (Faculty of Engineering),Overview of cultural landscapes studies; methodologies; and resources. Comparative studies of the connection between people; place; and artifact systems through a critical examination of architecture; regional context; and material culture. Examination of precedents for the interpretation of cultural landscapes by architects; ethnologists; anthropologists; folklorists; historians; writers; filmmakers; photographers; and artists.
BIEN,200,Introduction to Bioengineering.,2,Fall 2025,,,Bioengineering (Faculty of Engineering),Introduction to bioengineering. Introduction to engineering calculations. Physical foundations of bioengineering. Introduction to conservation laws. Fundamentals of conservation principles. Conservation of mass; energy; charge and momentum. Mechanical; chemical; electrical; and thermodynamic driving forces in biological systems. Design principles of biological systems. Computational foundations of bioengineering. Multi-scale modeling of cells and organs. Bioinformatics. Bioengineering applications in life sciences; health sciences; and material sciences. Ethical and regulatory considerations in bioengineering.
BIEN,203,Introduction to Statistics and Data Science,3,Fall 2025; Winter 2026,,,Bioengineering (Faculty of Engineering),Probability; adding and multiplying probabilities; conditional and joint probabilities; variables; independence; confidence intervals; p- values and null models; central limit theorem; law of large numbers; statistical power; data normalization; pseudo-counts; T-tests; U test; ANOVA; Chi-squared test; Fisher’s exact test; Kolmogorov– Smirnov test; sampling/simulated null models; Monte Carlo methods; random walks; multiple-testing correction; data visualization; linear regression; clustering; dimensional reduction; data integration and classification. Analysis of large datasets; useand automation of functions from the Statsmodels and Matplotlib Python modules.
BIEN,210,Electrical and Optical Properties of Biological Systems.,3,Fall 2025,,,Bioengineering (Faculty of Engineering),Mechanisms of optical and electrical detection; transmission; and processing in biology. Vision; luminescence; photosynthesis; nerve conduction; ion channels. Speciation and evolutionary optimization as a design platform. Biomimetic opto-electric engineering. Optics and electronics in instrumentation for biological measurements.
BIEN,219,Introduction to Physical Molecular  and Cell Biology.,4,Fall 2025,BIOL 112;CHEM 110;CHEM 120;MATH 140;MATH 141;MATH 133;PHYS 131;PHYS 142,ANAT212;;BIOC212;;BIOL200;;BIOL 201;BIOL219.,Bioengineering (Faculty of Engineering),An introduction to molecular and cell biology from a physical perspective. Techniques and methodologies; both experimental and computational; are included in the presentation of each thematic module.
BIEN,220,Introduction to Mechanics for Bioengineers.,2,Winter 2026,BIEN 200;BIEN 210,MECH 210,Bioengineering (Faculty of Engineering),Fundamentals of statics covering basic mechanics topics with focus on bioengineering. Forces during dynamic motion; laws of mechanics; Newton’s laws of motion and mechano-functional biosystems. Applied load and deformation; stress and strain analysis for biological systems and implement computer aided design. Fundamentals of failure mechanics including Euler buckling; local buckling; plastic deformation will be studied. Practical problems in mechanics of biomaterials and biological systems. 
BIEN,267,Bioanalytical Methods in Bioengineering. ,3,Fall 2025,BIEN 290,,Bioengineering (Faculty of Engineering),Survey of qualitative and quantitative methods of analysis in Chemistry; Biochemistry and Molecular Biology and their relevance to bioengineering. Techniques for the determination and experimental analysis of chemical metabolites and biological macromolecules emphasizing the following subjects: analytical process; common analytical tools; chemical equilibrium; basic spectroscopy; chromatography and separation methods; metabolite and protein extraction; protein purification methods and quantitative determination; high performance liquid chromatography; western blotting. An introduction to modern instrumental analysis highlighting gas- and liquid chromatography coupled with mass spectrometry and computational data analysis. Strengths and weaknesses of each method.
BIEN,290,Bioengineering Measurement Laboratory.,3,Fall 2025,BIEN 200;MATH 203;PHYS 142,,Bioengineering (Faculty of Engineering),Laboratory safety. Conceptual understanding of measurement principles and instrumentation. Introduction to experimental techniques requiring sterile conditions. Mechanical measurements of solid and thermofluid quantities. Optical sensing techniques. Measurements of biological and chemical properties. Design of experiments and statistical and uncertainty analyses.
BIEN,300,Thermodynamics in Bioengineering.,3,Winter 2026,CHEM 120;MATH 262,BREE 301,Bioengineering (Faculty of Engineering),Fundamental concepts of Thermodynamics: Internal Energy; Work; The three Laws of Thermodynamics; Enthalpy; and Entropy. Basic concepts of energy in living organisms: distribution of energy; energy conservation in living organisms; isothermal systems; Gibbs free energy in chemical coupling; reversible processes and redox reactions. Application of Thermodynamics in defining biological processes and components such as hydrolysis; osmosis; ELISA; PCR; DNA; amino acids; proteins.
BIEN,310,Introduction to Biomolecular Engineering.,3,Fall 2025,BIEN 200,,Bioengineering (Faculty of Engineering),Forward and reverse engineering of biomolecular systems. Principles of biomolecular thermodynamics and kinetics. Structure and function of the main classes of biomolecules including proteins; nucleic acids; and lipids. Biomolecular systems as mechanical; chemical; and electrical systems. Rational design and evolutionary methods for engineering functional proteins; nucleic acids; and gene circuits. Rational design topics include molecular modeling; positive and negative design paradigms; simulation and optimization of equilibrium and kinetic properties; design of catalysts; sensors; motors; and circuits. Evolutionary design topics include evolutionary mechanisms; fitness landscapes; directed evolution of proteins; metabolic pathways; and gene circuits. Systems biology and synthetic biology.
BIEN,314,Transport Phenomena in Biological Systems 1.,3,Fall 2025,BIEN 200;BIEN 300;MATH 263,CHEE 314,Bioengineering (Faculty of Engineering),Basic concepts in transport phenomena; including fluid dynamics (momentum transport) and heat transfer (energy transport); with applications to biological systems; both medical and non-medical. Topics in fluid dynamics include: properties of Newtonian and non-Newtonian fluids; dimensional analysis; drag; integral/macroscopic balances (Bernoulli's equation and linear momentum theorem); differential/microscopic balances (continuity and Navier-Stokes equations); boundary layer approximations; turbulence. Topics in heat transfer include elements of conduction and convection. 
BIEN,320,Molecular; Cellular and Tissue Biomechanics.,3,Winter 2026,BIOL 112;MECH 210,,Bioengineering (Faculty of Engineering),Basic mechanics of biological building blocks; focusing on the cytoskeleton; with examples from pathology. At the macromolecular level: weak/variable crosslinking and hydrolysis driven athermal processes. At the cellular/tissue level: cell architecture and function. Discussion of modern analytical techniques capable of single-molecule to tissue scale measurements.
BIEN,330,Tissue Engineering and Regenerative Medicine.,3,Winter 2026,BIEN 200;BIOL 112;CHEM 212,,Bioengineering (Faculty of Engineering),The history; scope; challenges; ethical considerations; and potential of tissue engineering. In vitro control of tissue development; differentiation; and growth; including relevant elements of immunology compared to in vivo tissue and organ development. Emphasis on the materials; chemical factors; and mechanical cues used in tissue engineering.
BIEN,340,Transport Phenomena in Biological Systems 2.,3,Winter 2026,BIEN 314;BIEN 360,,Bioengineering (Faculty of Engineering),Fundamental principles of mass transport and its application to a variety of biological systems. Membrane permeability and diffusive transport. Convection. Transport across cell membranes. Ion channels. Blood rheology. Active transport. Intra- and inter-cellular transport.
BIEN,350,Biosignals; Systems and Control.,4,Fall 2025,MATH 263,,Bioengineering (Faculty of Engineering),Discrete- and continuous-time signals; basic system properties. Linear time-invariant systems; convolution. Frequency domain analysis; filtering; sampling. Laplace and Fourier transforms; transfer functions; poles and zeros; transient and steady state response. Z-transforms. Dynamic behaviour and PID control of first- and second-order processes. Stability. Applications to biological systems; such as central nervous; cognitive; and motor systems.
BIEN,360,Physical Chemistry in Bioengineering.,3,Winter 2026,BIEN 300,CHEE 310,Bioengineering (Faculty of Engineering),Description of chemical systems with the help of theories of physics and application of its techniques: reaction kinetics; physical and chemical equilibria in biological systems. Review of energy transfer and thermodynamics. Chemical and physical equilibria in biology: variation of Gibbs energy with temperature; energy; composition. Theories of reaction kinetics and the reaction mechanism in biological phenomena: polymerization; protein folding; enzymes.
BIEN,361,Materials for Bio-Applications.,3,Winter 2026,BIEN 200;BIEN 210,,Bioengineering (Faculty of Engineering),Relationships between the structures and properties of materials; with emphasis on bioengineering and biomedical applications. Design of materials with predetermined set of properties. Overview of biomaterials; classes of materials used in medicine and brief introduction to material structures. Introduction to fundamental concepts of materials properties. Mechanical and structural properties of metals; ceramics; polymers; and composites. Electrical; optical; and magnetic properties and materials processing. Selection of materials and design considerations for bioengineering applications.
BIEN,390,Bioengineering Laboratory.,3,Winter 2026,BIEN 290,,Bioengineering (Faculty of Engineering),Introduction to the fundamental principles of experimental design; statistical analysis; and scientific communications applied to bioengineering research.Laboratory topics include: DNA engineering and cloning; in vitro motility assays; mammalian cell culture and immunofluorescence; and microfabrication.
BIEN,410,Computational Methods in Biomolecular Engineering.,3,Fall 2025,BIEN 310;COMP 208,,Bioengineering (Faculty of Engineering),Introduction to computational biomolecular engineering. Biomolecular simulation: deterministic simulation; stochastic simulation. Biomolecular modeling: energy minimization; coarse-grained methods. Computational biomolecular design: protein design; protein docking; and drug design. Computational systems and synthetic biology: computer simulation of biomolecular circuits.
BIEN,420,Biodevices Design for Diagnostics and Screening.,3,Winter 2026,BIEN 390,,Bioengineering (Faculty of Engineering),Design of analytical devices for high throughput screening (HTS) for genomics; proteomics and other “omics” applications; and for diagnostics for medical; veterinary; or environmental applications. Assessment of the specific requirements of each 'client' applications; followed by a review of specific regulations and guidelines. Theoretical and practical guidelines regarding the design of a specific micro- or nano-device; and comparison with the established state of the art in the chosen application.
BIEN,450,Biological Structures and Assemblies.,3,Winter 2026,BIEN 219,,Bioengineering (Faculty of Engineering),Formation; functions and properties of natural structures and assemblies; which are distinct from human-made structures and assemblies. Analyze the fundamental phenomena of physics; chemistry and mathematics that define evolutionary optimization strategies found in nature.
BIEN,462,Engineering Principles in Physiological Systems.,3,Winter 2026,BIEN 350,CHEE 562,Bioengineering (Faculty of Engineering),Basic aspects of human physiology. Applications of general balance equations and control theory to systems physiology. The course will cover: circulatory physiology; nervous system physiology; renal physiology and the musculoskeletal system.
BIEN,470,Bioengineering Design Project.,6,,BIEN 390,,Bioengineering (Faculty of Engineering),A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems; devices; or processes; taking into account safety; sustainability; management and economic considerations.
BIEN,470D1,Bioengineering Design Project.,3,Fall 2025,BIEN 390,,Bioengineering (Faculty of Engineering),A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems; devices; or processes; taking into account safety; sustainability; management and economic considerations.
BIEN,470D2,Bioengineering Design Project.,3,Winter 2026,BIEN 470,,Bioengineering (Faculty of Engineering),A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems; devices; or processes; taking into account safety; sustainability; management and economic considerations.
BIEN,470N1,Bioengineering Design Project.,3,,BIEN 390,,Bioengineering (Faculty of Engineering),A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems; devices; or processes; taking into account safety; sustainability; management and economic considerations.
BIEN,470N2,Bioengineering Design Project.,3,,BIEN 470,,Bioengineering (Faculty of Engineering),A capstone group design project on an industrially relevant engineering problem of a biological nature. Student teams work in consultation with faculty and industrial consultants in the design of functional and practical systems; devices; or processes; taking into account safety; sustainability; management and economic considerations.
BIEN,471,Bioengineering Research Project.,2,Summer 2025; Fall 2025; Winter 2026,,,Bioengineering (Faculty of Engineering),Individual guided research projects in bioengineering. Under the guidance of a research adviser; students will propose and implement a research plan that addresses a current gap in knowledge or industry need. Projects will be designed to provide experience in critical evaluation of primary research literature; experimental approaches and methodologies; quantitative analysis; mathematical modelling; and effective written and oral presentation of scientific ideas.
BIEN,500,Special Topics in Bioengineering 1.,3,,,,Bioengineering (Faculty of Engineering),Selected special topics in bioengineering; given by current and visiting staff.
BIEN,505,Medical Technology Innovation and Development .,3,Winter 2026,,,Bioengineering (Faculty of Engineering),Systematic design methodologies and support concepts: clinical user need identification; brainstorming and conceptualization; system and robust design and development practices; verification and validation testing and failure modes analysis; regulatory affairs; for medical devices and technologies. Concepts and framework of ideation and conceptualization through to device output for sale as realized and defined by the medical device technology industry. Focus on corporate and technological phase structuring for systematic product design and medical business creation aspects. Real-world examples; artifacts from industry; recent articles; and presentations.
BIEN,510,Engineered Nanomaterials for Biomedical Applications.,3,Fall 2025,BIEN 200;BIOL 112;CHEM 212,,Bioengineering (Faculty of Engineering),Introduction to the interdisciplinary field of biomedical uses of nanotechnology. Emphasis on emerging nanotechnologies and biomedical applications including nanomaterials; nanoengineering; nanotechnology-based drug delivery systems; nano-based imaging and diagnostic systems; nanotoxicology and immunology; and translating nanomedicine into clinical investigation.
BIEN,514,Fundamentals and Rheology of Biological Fluids.,3,Winter 2026,BIEN 314;MATH 262,BIEN 414,Bioengineering (Faculty of Engineering),Fundamentals of non-Newtonian fluid mechanics and rheology as applied to biological fluids. Fundamentals of mass and momentum conservation; dimensional analysis; continuity equations; Generalized Newtonian Fluid models; and the solution of fluid flow problems using empirical constitutive relationships. Selected topics in polymer physics relevant to biological fluids. Fundamentals of rheological characterization; both macrorheology and microrheology. Application of these concepts to the rheology of selected biological fluids in health and disease; selected applications of biofluid rheology: drug delivery; biofluid / pathogeninteractions; and aerosol disease transmission.
BIEN,515,Special Topics in Bioengineering 2.,3,Fall 2025,,,Bioengineering (Faculty of Engineering),Introduction to new selected topics in bioengineering.
BIEN,520,High Throughput Bioanalytical Devices.,3,,,,Bioengineering (Faculty of Engineering),Introduction to the field of high throughput screening (HTS) analytical techniques and devices used for genomics; proteomics and other "omics" approaches; as well as for diagnostics; or for more special cases; e.g.; screening for biomaterials. Introduction into the motivation of HTS and its fundamental physico-chemical challenges; techniques used to design; fabricate and operate HTS devices; such as microarrays and new generation DNA screening based on nanotechnology. Specific applications: DNA; protein and diagnostic and cell and tissue arrays.
BIEN,525,Special Topics in Bioengineering 3.,3,,,,Bioengineering (Faculty of Engineering),Introduction to new selected topics in bioengineering.
BIEN,530,Imaging and Bioanalytical Instrumentation.,3,Winter 2026,,,Bioengineering (Faculty of Engineering),Microscopy techniques with application to biology and medicine. Practical introduction to optics and microscopy from the standpoint of biomedical research. Discussion of recent literature; hands-on experience. Topics include: optics; contrast techniques; advanced microscopy; and image analysis.
BIEN,535,Electron Microscopy and 3D Imaging for Biological Materials.,3,Winter 2026,,,Bioengineering (Faculty of Engineering),Introduction to electron microscopy and 3D imaging. Dual-beam microscopy (FIB-SEM; or focused ion beam – scanning electron microscope); conventional and cryogenic preparation methods for biological materials. Complementary methods such as X-ray diffraction; X-ray tomography; atom probe tomography. 3D image processing and analysis; and the fundamentals of deep learning in imaging.
BIEN,540,Information Storage and Processing in Biological Systems.,3,Winter 2026,,,Bioengineering (Faculty of Engineering),Storage and processing of information in biological systems; both natural and artificially-created; ranging from biomolecules; cells; and populations of cells. Information storage in DNA and DNA computation; molecular surfaces of proteins; computation with motile biological agents in networks; and biological and biologically-inspired algorithms. 
BIEN,545,Diagnostic Devices at the Point-of-Care.,3,,BIEN 360;BIEN 314,,Bioengineering (Faculty of Engineering),The fundamental of diagnosis devices from design concepts to implementation in real-life application; a brief review of the gold standard diagnostic methods and their limitations; the building blocks of an ideal diagnostic device with a focus on point-of-care applications; biomolecular recognition elements including different one-step and multi-step assays based on nucleic acids and proteins; and the fundamental of sample delivery systems and fluid flow based on microfluidics; the integration of bioassays and microfluidics in lab-on-chip devices for automated sample preparation and detection; real-life application of lab-on-chip devices in medical diagnosis and the commercialized approaches.
